txn_id,timestamp,sender,receiver,amount,channel,sender_country,receiver_country,cross_border,episode_id,pattern,is_laundering
T000037772,2025-01-21 16:22:23,ACC001423,ACC000158,56424.91,IMPS,IN,IN,0,,normal,0
T000037773,2025-01-21 16:22:26,ACC000403,ACC001477,712.07,UPI,IN,IN,0,,normal,0
T000037774,2025-01-21 16:22:45,ACC001328,ACC000673,7400.0,SWIFT,IN,CY,1,,normal,0
T000037775,2025-01-21 16:22:46,ACC001339,ACC000148,4370.0,NEFT,IN,IN,0,,normal,0
T000037776,2025-01-21 16:22:57,ACC000771,ACC001170,19400.0,UPI,IN,IN,0,,normal,0
T000037777,2025-01-21 16:23:38,ACC001079,ACC001155,706.31,CARD,IN,IN,0,,normal,0
T000037778,2025-01-21 16:23:48,ACC001170,ACC000726,29023.26,IMPS,IN,IN,0,,normal,0
T000037779,2025-01-21 16:25:42,ACC001448,ACC001157,12800.0,NEFT,IN,IN,0,,normal,0
T000037780,2025-01-21 16:25:51,ACC000662,ACC001357,3824.26,NEFT,IN,IN,0,,normal,0
T000037781,2025-01-21 16:27:01,ACC000082,ACC001259,1909253.14,IMPS,IN,IN,0,,normal,0
T000037782,2025-01-21 16:27:38,ACC000008,ACC000432,1385.98,UPI,IN,IN,0,,normal,0
T000037783,2025-01-21 16:28:01,ACC001372,ACC000128,360.0,UPI,IN,IN,0,,normal,0
T000037784,2025-01-21 16:28:04,ACC000296,ACC000076,1225.14,UPI,IN,IN,0,,normal,0
T000037785,2025-01-21 16:28:34,ACC001364,ACC000344,2280.0,IMPS,IN,IN,0,,normal,0
T000037786,2025-01-21 16:28:55,ACC000526,ACC000681,4370.0,CARD,IN,IN,0,,normal,0
T000037787,2025-01-21 16:29:04,ACC001080,ACC000384,536000.0,NEFT,IN,IN,0,,normal,0
T000037788,2025-01-21 16:29:24,ACC001387,ACC001486,850.0,CARD,IN,IN,0,,normal,0
T000037789,2025-01-21 16:29:33,ACC000023,ACC000236,9190.05,CARD,IN,IN,0,,normal,0
T000037790,2025-01-21 16:29:43,ACC001228,ACC000291,1089000.0,NEFT,IN,IN,0,,normal,0
T000037791,2025-01-21 16:30:25,ACC000346,ACC000713,170.0,UPI,IN,IN,0,,normal,0
T000037792,2025-01-21 16:31:11,ACC000333,ACC000047,2060.0,IMPS,IN,IN,0,,normal,0
T000037793,2025-01-21 16:31:41,ACC000185,ACC001241,475.79,UPI,IN,IN,0,,normal,0
T000037794,2025-01-21 16:32:14,ACC000346,ACC001081,7702.54,UPI,IN,IN,0,,normal,0
T000037795,2025-01-21 16:33:00,ACC001395,ACC000384,206099.19,RTGS,IN,IN,0,,normal,0
T000037796,2025-01-21 16:33:33,ACC000622,ACC001476,42587.52,UPI,IN,IN,0,,normal,0
T000037797,2025-01-21 16:33:33,ACC000659,ACC001032,10900.0,CARD,IN,IN,0,,normal,0
T000037798,2025-01-21 16:34:20,ACC000362,ACC000859,5189.2,UPI,IN,IN,0,,normal,0
T000037799,2025-01-21 16:34:29,ACC001112,ACC000762,3902.51,IMPS,IN,IN,0,,normal,0
T000037800,2025-01-21 16:35:02,ACC000076,ACC001276,8000.0,IMPS,IN,IN,0,,normal,0
T000037801,2025-01-21 16:35:24,ACC000564,ACC001295,65195.2,IMPS,IN,IN,0,,normal,0
T000037802,2025-01-21 16:35:44,ACC000758,ACC000242,1283.18,UPI,IN,IN,0,,normal,0
T000037803,2025-01-21 16:37:48,ACC000686,ACC000523,1521.94,UPI,IN,IN,0,,normal,0
T000037804,2025-01-21 16:37:50,ACC000967,ACC000638,7924.4,IMPS,IN,IN,0,,normal,0
T000037805,2025-01-21 16:37:53,ACC000090,ACC000967,111880.39,RTGS,IN,IN,0,,normal,0
T000037806,2025-01-21 16:38:14,ACC000419,ACC000762,72.6,CARD,IN,IN,0,,normal,0
T000037807,2025-01-21 16:40:25,ACC000145,ACC000989,260000.0,NEFT,IN,IN,0,,normal,0
T000037808,2025-01-21 16:40:27,ACC000085,ACC001339,79401.48,NEFT,IN,IN,0,,normal,0
T000037809,2025-01-21 16:40:33,ACC001497,ACC001276,9110.97,IMPS,IN,IN,0,,normal,0
T000037810,2025-01-21 16:40:40,ACC001197,ACC001477,2855000.0,NEFT,IN,IN,0,,normal,0
T000037811,2025-01-21 16:40:42,ACC000673,ACC000707,56554.61,SWIFT,CY,IN,1,,normal,0
T000037812,2025-01-21 16:40:47,ACC000151,ACC001258,60.0,UPI,IN,IN,0,,normal,0
T000037813,2025-01-21 16:40:47,ACC000247,ACC000322,15453.44,IMPS,IN,IN,0,,normal,0
T000037814,2025-01-21 16:41:12,ACC000424,ACC001090,309000.0,IMPS,IN,IN,0,,normal,0
T000037815,2025-01-21 16:41:13,ACC000600,ACC000512,765.77,UPI,IN,IN,0,,normal,0
T000037816,2025-01-21 16:41:20,ACC000533,ACC001417,18600.0,NEFT,IN,IN,0,,normal,0
T000037817,2025-01-21 16:41:25,ACC001249,ACC000512,2289.07,IMPS,IN,IN,0,,normal,0
T000037818,2025-01-21 16:41:40,ACC000329,ACC000500,14965.71,UPI,IN,IN,0,,normal,0
T000037819,2025-01-21 16:41:49,ACC001122,ACC000118,5600.0,NEFT,IN,IN,0,,normal,0
T000037820,2025-01-21 16:41:54,ACC001397,ACC001229,57968.79,UPI,IN,IN,0,,normal,0
T000037821,2025-01-21 16:41:59,ACC000937,ACC000067,2250.0,IMPS,IN,IN,0,,normal,0
T000037822,2025-01-21 16:42:03,ACC001268,ACC000185,549000.0,NEFT,IN,IN,0,,normal,0
T000037823,2025-01-21 16:42:19,ACC001114,ACC000346,144222.03,NEFT,IN,IN,0,,normal,0
T000037824,2025-01-21 16:42:27,ACC000338,ACC000523,493000.0,RTGS,IN,IN,0,,normal,0
T000037825,2025-01-21 16:43:26,ACC000735,ACC000063,1260.0,CARD,IN,IN,0,,normal,0
T000037826,2025-01-21 16:43:29,ACC000165,ACC000042,663779.53,NEFT,IN,IN,0,,normal,0
T000037827,2025-01-21 16:43:31,ACC001406,ACC000637,22194.23,CARD,IN,IN,0,,normal,0
T000037828,2025-01-21 16:44:23,ACC000798,ACC001276,3767.04,UPI,IN,IN,0,,normal,0
T000037829,2025-01-21 16:44:23,ACC001387,ACC000046,343.69,UPI,IN,IN,0,,normal,0
T000037830,2025-01-21 16:44:31,ACC000078,ACC000305,218000.29,IMPS,IN,IN,0,,normal,0
T000037831,2025-01-21 16:44:33,ACC001226,ACC000112,44800.0,IMPS,IN,IN,0,B000085,payroll_fanout,0
T000037832,2025-01-21 16:46:50,ACC000660,ACC000627,760.53,UPI,IN,IN,0,,normal,0
T000037833,2025-01-21 16:46:50,ACC001233,ACC000082,730.0,UPI,IN,IN,0,,normal,0
T000037834,2025-01-21 16:47:42,ACC000150,ACC001108,47600.0,IMPS,IN,IN,0,,normal,0
T000037835,2025-01-21 16:47:57,ACC001187,ACC000239,78000.0,UPI,IN,IN,0,,normal,0
T000037836,2025-01-21 16:48:50,ACC000397,ACC000455,10600.0,CARD,IN,IN,0,,normal,0
T000037837,2025-01-21 16:49:10,ACC000989,ACC000472,48938.53,IMPS,IN,IN,0,,normal,0
T000037838,2025-01-21 16:49:50,ACC000156,ACC000108,9821.73,IMPS,IN,IN,0,,normal,0
T000037839,2025-01-21 16:50:34,ACC001287,ACC001387,120419.0,IMPS,IN,IN,0,,normal,0
T000037840,2025-01-21 16:51:09,ACC000076,ACC000168,39032.57,IMPS,IN,IN,0,,normal,0
T000037841,2025-01-21 16:51:39,ACC000956,ACC000969,12800.0,CARD,IN,IN,0,,normal,0
T000037842,2025-01-21 16:52:10,ACC000249,ACC000229,98000.0,CARD,IN,IN,0,,normal,0
T000037843,2025-01-21 16:52:21,ACC001012,ACC001121,2291.21,IMPS,IN,IN,0,,normal,0
T000037844,2025-01-21 16:53:11,ACC001409,ACC000082,7790.22,CARD,IN,IN,0,,normal,0
T000037845,2025-01-21 16:53:50,ACC001059,ACC000951,9919.76,IMPS,IN,IN,0,,normal,0
T000037846,2025-01-21 16:53:57,ACC001493,ACC000284,4367.84,NEFT,IN,IN,0,,normal,0
T000037847,2025-01-21 16:54:41,ACC000430,ACC000793,9621.86,IMPS,IN,IN,0,,normal,0
T000037848,2025-01-21 16:55:03,ACC000338,ACC001228,350000.0,NEFT,IN,IN,0,,normal,0
T000037849,2025-01-21 16:55:28,ACC000726,ACC000165,1974.76,UPI,IN,IN,0,,normal,0
T000037850,2025-01-21 16:55:37,ACC000399,ACC001114,306499.66,NEFT,IN,IN,0,,normal,0
T000037851,2025-01-21 16:55:54,ACC001300,ACC000669,109344.72,NEFT,IN,IN,0,,normal,0
T000037852,2025-01-21 16:56:37,ACC000673,ACC001498,1432714.41,SWIFT,CY,IN,1,,normal,0
T000037853,2025-01-21 16:57:11,ACC000016,ACC001161,9441.1,IMPS,IN,IN,0,,normal,0
T000037854,2025-01-21 16:57:26,ACC000873,ACC000384,71000.0,IMPS,IN,IN,0,,normal,0
T000037855,2025-01-21 16:57:27,ACC001132,ACC001075,10988.82,IMPS,IN,IN,0,,normal,0
T000037856,2025-01-21 16:57:39,ACC000399,ACC000179,272145.5,NEFT,IN,IN,0,,normal,0
T000037857,2025-01-21 16:57:39,ACC001032,ACC000016,153615.39,IMPS,IN,IN,0,,normal,0
T000037858,2025-01-21 16:58:06,ACC000016,ACC001161,7800.0,NEFT,IN,IN,0,,normal,0
T000037859,2025-01-21 16:58:30,ACC000053,ACC000118,9431.62,IMPS,IN,IN,0,,normal,0
T000037860,2025-01-21 16:58:33,ACC000950,ACC001432,1962.2,CARD,IN,IN,0,,normal,0
T000037861,2025-01-21 16:58:42,ACC000127,ACC000793,4669.15,NEFT,IN,IN,0,,normal,0
T000037862,2025-01-21 16:59:42,ACC000249,ACC000323,132000.0,NEFT,IN,IN,0,,normal,0
T000037863,2025-01-21 16:59:45,ACC000564,ACC000685,209665.63,NEFT,IN,IN,0,,normal,0
T000037864,2025-01-21 17:00:21,ACC000116,ACC000165,717605.54,IMPS,IN,IN,0,,normal,0
T000037865,2025-01-21 17:00:33,ACC001455,ACC001277,1101.09,UPI,IN,IN,0,,normal,0
T000037866,2025-01-21 17:01:03,ACC000758,ACC000397,5000.0,UPI,IN,IN,0,,normal,0
T000037867,2025-01-21 17:01:09,ACC001153,ACC000090,187098.15,IMPS,IN,IN,0,,normal,0
T000037868,2025-01-21 17:01:11,ACC001354,ACC000384,955111.77,IMPS,IN,IN,0,,normal,0
T000037869,2025-01-21 17:01:34,ACC001234,ACC000067,22600.0,IMPS,IN,IN,0,,normal,0
T000037870,2025-01-21 17:01:35,ACC000269,ACC000963,1130.06,CARD,IN,IN,0,,normal,0
T000037871,2025-01-21 17:01:49,ACC000138,ACC001208,44700.0,UPI,IN,IN,0,,normal,0
T000037872,2025-01-21 17:03:02,ACC000368,ACC001486,22069.47,UPI,IN,IN,0,,normal,0
T000037873,2025-01-21 17:03:39,ACC000564,ACC000239,262865.13,NEFT,IN,IN,0,,normal,0
T000037874,2025-01-21 17:03:49,ACC001197,ACC000439,55000.0,UPI,IN,IN,0,L000064,fan_out,1
T000037875,2025-01-21 17:03:50,ACC000922,ACC001099,5550.55,CARD,IN,IN,0,,normal,0
T000037876,2025-01-21 17:04:43,ACC000292,ACC000410,492.84,UPI,IN,IN,0,,normal,0
T000037877,2025-01-21 17:04:50,ACC000016,ACC001098,3925.8,IMPS,IN,IN,0,,normal,0
T000037878,2025-01-21 17:04:58,ACC000016,ACC001098,2160.0,IMPS,IN,IN,0,,normal,0
T000037879,2025-01-21 17:04:59,ACC000847,ACC000196,2619.37,IMPS,IN,IN,0,,normal,0
T000037880,2025-01-21 17:05:21,ACC000251,ACC000151,99947.85,NEFT,IN,IN,0,,normal,0
T000037881,2025-01-21 17:06:35,ACC001153,ACC000384,1369823.31,NEFT,IN,IN,0,,normal,0
T000037882,2025-01-21 17:06:46,ACC001114,ACC000616,148000.0,NEFT,IN,IN,0,,normal,0
T000037883,2025-01-21 17:06:58,ACC000999,ACC000987,569606.57,RTGS,IN,IN,0,,normal,0
T000037884,2025-01-21 17:07:26,ACC000265,ACC000940,68000.0,IMPS,IN,IN,0,,normal,0
T000037885,2025-01-21 17:07:29,ACC000800,ACC001071,86000.0,IMPS,IN,IN,0,L000028,smurfing,1
T000037886,2025-01-21 17:07:50,ACC001226,ACC000656,506774.64,NEFT,IN,IN,0,,normal,0
T000037887,2025-01-21 17:07:52,ACC001168,ACC001072,3444.19,SWIFT,SG,IN,1,,normal,0
T000037888,2025-01-21 17:08:34,ACC000066,ACC000447,766.37,UPI,IN,IN,0,,normal,0
T000037889,2025-01-21 17:08:38,ACC000810,ACC000539,2938.12,NEFT,IN,IN,0,,normal,0
T000037890,2025-01-21 17:08:42,ACC000849,ACC000033,86644.85,IMPS,IN,IN,0,,normal,0
T000037891,2025-01-21 17:09:31,ACC000196,ACC000246,407.86,CARD,IN,IN,0,,normal,0
T000037892,2025-01-21 17:09:53,ACC000873,ACC000604,312066.42,NEFT,IN,IN,0,,normal,0
T000037893,2025-01-21 17:10:57,ACC000280,ACC001466,42118.98,IMPS,IN,IN,0,,normal,0
T000037894,2025-01-21 17:11:32,ACC001114,ACC000959,352986.51,NEFT,IN,IN,0,,normal,0
T000037895,2025-01-21 17:11:43,ACC001344,ACC001486,6282.48,NEFT,IN,IN,0,,normal,0
T000037896,2025-01-21 17:11:54,ACC000999,ACC000760,43500.0,CARD,IN,IN,0,,normal,0
T000037897,2025-01-21 17:12:20,ACC000078,ACC000796,29147.06,CARD,IN,IN,0,,normal,0
T000037898,2025-01-21 17:12:23,ACC000762,ACC000985,21806.04,IMPS,IN,IN,0,,normal,0
T000037899,2025-01-21 17:12:27,ACC000426,ACC000399,597.02,UPI,IN,IN,0,,normal,0
T000037900,2025-01-21 17:13:31,ACC001232,ACC001387,6949.12,NEFT,IN,IN,0,,normal,0
T000037901,2025-01-21 17:13:31,ACC001357,ACC000014,226.13,UPI,IN,IN,0,,normal,0
T000037902,2025-01-21 17:13:59,ACC000861,ACC000564,214171.91,RTGS,IN,IN,0,,normal,0
T000037903,2025-01-21 17:14:39,ACC000291,ACC000230,180.62,UPI,IN,IN,0,,normal,0
T000037904,2025-01-21 17:14:44,ACC000259,ACC000942,2771.47,UPI,IN,IN,0,,normal,0
T000037905,2025-01-21 17:15:19,ACC001340,ACC000014,3951.71,NEFT,IN,IN,0,,normal,0
T000037906,2025-01-21 17:15:45,ACC000284,ACC000048,402.21,UPI,IN,IN,0,,normal,0
T000037907,2025-01-21 17:15:46,ACC000810,ACC001178,780.26,UPI,IN,IN,0,,normal,0
T000037908,2025-01-21 17:16:51,ACC000589,ACC001123,7452.81,IMPS,IN,IN,0,,normal,0
T000037909,2025-01-21 17:18:03,ACC000260,ACC000424,210.0,UPI,IN,IN,0,,normal,0
T000037910,2025-01-21 17:19:16,ACC001108,ACC001178,15782.36,UPI,IN,IN,0,,normal,0
T000037911,2025-01-21 17:19:23,ACC001039,ACC000426,19073.38,NEFT,IN,IN,0,,normal,0
T000037912,2025-01-21 17:19:33,ACC001354,ACC001080,115000.0,IMPS,IN,IN,0,,normal,0
T000037913,2025-01-21 17:21:12,ACC000597,ACC000951,97000.0,CARD,IN,IN,0,,normal,0
T000037914,2025-01-21 17:22:46,ACC001432,ACC000148,372.56,UPI,IN,IN,0,,normal,0
T000037915,2025-01-21 17:23:07,ACC000463,ACC000548,14700.0,IMPS,IN,IN,0,,normal,0
T000037916,2025-01-21 17:23:15,ACC000604,ACC000090,10250.72,CARD,IN,IN,0,,normal,0
T000037917,2025-01-21 17:23:20,ACC000861,ACC000346,377792.49,NEFT,IN,IN,0,,normal,0
T000037918,2025-01-21 17:23:36,ACC000391,ACC000963,781679.62,NEFT,IN,IN,0,,normal,0
T000037919,2025-01-21 17:23:46,ACC000597,ACC001010,21041.82,UPI,IN,IN,0,,normal,0
T000037920,2025-01-21 17:23:58,ACC001164,ACC001387,800.0,SWIFT,HK,IN,1,,normal,0
T000037921,2025-01-21 17:24:30,ACC000671,ACC000008,1104855.45,NEFT,IN,IN,0,,normal,0
T000037922,2025-01-21 17:24:46,ACC001216,ACC001185,2826.43,CARD,IN,IN,0,,normal,0
T000037923,2025-01-21 17:25:00,ACC000473,ACC000163,4870.0,CARD,IN,IN,0,,normal,0
T000037924,2025-01-21 17:25:02,ACC001453,ACC000164,20100.0,UPI,IN,IN,0,,normal,0
T000037925,2025-01-21 17:25:16,ACC000906,ACC001339,25962.21,IMPS,IN,IN,0,,normal,0
T000037926,2025-01-21 17:26:02,ACC000958,ACC001018,536915.34,NEFT,IN,IN,0,,normal,0
T000037927,2025-01-21 17:26:03,ACC001354,ACC000963,93163.92,IMPS,IN,IN,0,,normal,0
T000037928,2025-01-21 17:26:13,ACC001364,ACC001277,16552.0,NEFT,IN,IN,0,,normal,0
T000037929,2025-01-21 17:26:18,ACC001448,ACC001021,283.18,UPI,IN,IN,0,,normal,0
T000037930,2025-01-21 17:26:27,ACC000861,ACC000164,162941.78,IMPS,IN,IN,0,,normal,0
T000037931,2025-01-21 17:26:55,ACC000034,ACC000239,9900.0,CARD,IN,IN,0,,normal,0
T000037932,2025-01-21 17:27:05,ACC000246,ACC001164,221000.0,SWIFT,IN,HK,1,,normal,0
T000037933,2025-01-21 17:27:12,ACC000073,ACC001287,514.5,UPI,IN,IN,0,,normal,0
T000037934,2025-01-21 17:27:23,ACC000512,ACC001415,72.41,CARD,IN,IN,0,,normal,0
T000037935,2025-01-21 17:27:37,ACC000128,ACC000116,360.0,UPI,IN,IN,0,,normal,0
T000037936,2025-01-21 17:27:48,ACC000076,ACC000986,33499.49,CARD,IN,IN,0,,normal,0
T000037937,2025-01-21 17:28:09,ACC000625,ACC000168,661.31,UPI,IN,IN,0,,normal,0
T000037938,2025-01-21 17:28:17,ACC000034,ACC000705,8195.52,IMPS,IN,IN,0,,normal,0
T000037939,2025-01-21 17:28:17,ACC000114,ACC000039,2415.94,NEFT,IN,IN,0,,normal,0
T000037940,2025-01-21 17:28:45,ACC001228,ACC000687,2338875.01,RTGS,IN,IN,0,,normal,0
T000037941,2025-01-21 17:28:50,ACC000293,ACC000307,415.89,UPI,IN,IN,0,,normal,0
T000037942,2025-01-21 17:29:01,ACC000758,ACC001153,3972.9,IMPS,IN,IN,0,,normal,0
T000037943,2025-01-21 17:29:08,ACC001081,ACC000500,1540.5,CARD,IN,IN,0,,normal,0
T000037944,2025-01-21 17:29:27,ACC000323,ACC000616,22100.0,CARD,IN,IN,0,,normal,0
T000037945,2025-01-21 17:29:28,ACC000075,ACC000523,78301.9,IMPS,IN,IN,0,,normal,0
T000037946,2025-01-21 17:29:47,ACC000847,ACC000196,333.3,UPI,IN,IN,0,,normal,0
T000037947,2025-01-21 17:29:50,ACC000470,ACC000441,8947.27,NEFT,IN,IN,0,,normal,0
T000037948,2025-01-21 17:30:06,ACC000944,ACC000464,5352.26,IMPS,IN,IN,0,,normal,0
T000037949,2025-01-21 17:30:21,ACC000933,ACC000077,33300.0,NEFT,IN,IN,0,,normal,0
T000037950,2025-01-21 17:30:39,ACC001397,ACC001453,59497.15,IMPS,IN,IN,0,,normal,0
T000037951,2025-01-21 17:30:56,ACC000017,ACC000339,766.16,UPI,IN,IN,0,,normal,0
T000037952,2025-01-21 17:31:43,ACC000976,ACC001148,7344.81,IMPS,IN,IN,0,,normal,0
T000037953,2025-01-21 17:32:24,ACC000933,ACC001387,32600.0,UPI,IN,IN,0,,normal,0
T000037954,2025-01-21 17:32:31,ACC000758,ACC001081,2610.0,IMPS,IN,IN,0,,normal,0
T000037955,2025-01-21 17:32:37,ACC001032,ACC001111,72666.65,IMPS,IN,IN,0,,normal,0
T000037956,2025-01-21 17:32:50,ACC000807,ACC000291,4623.66,IMPS,IN,IN,0,,normal,0
T000037957,2025-01-21 17:32:52,ACC001453,ACC001407,10200.0,UPI,IN,IN,0,,normal,0
T000037958,2025-01-21 17:33:29,ACC000090,ACC000397,1451437.03,RTGS,IN,IN,0,,normal,0
T000037959,2025-01-21 17:33:36,ACC000128,ACC001331,2832.49,NEFT,IN,IN,0,,normal,0
T000037960,2025-01-21 17:34:50,ACC000721,ACC000268,1850.0,UPI,IN,IN,0,,normal,0
T000037961,2025-01-21 17:35:39,ACC000090,ACC000967,262024.97,NEFT,IN,IN,0,,normal,0
T000037962,2025-01-21 17:36:30,ACC001198,ACC001467,243796.61,NEFT,IN,IN,0,,normal,0
T000037963,2025-01-21 17:36:34,ACC000994,ACC000564,4030.0,UPI,IN,IN,0,,normal,0
T000037964,2025-01-21 17:37:12,ACC000659,ACC001241,5977.68,NEFT,IN,IN,0,,normal,0
T000037965,2025-01-21 17:38:17,ACC000782,ACC001081,136838.81,RTGS,IN,IN,0,,normal,0
T000037966,2025-01-21 17:39:19,ACC001038,ACC000966,690.0,UPI,IN,IN,0,,normal,0
T000037967,2025-01-21 17:40:05,ACC000846,ACC001470,7457.86,NEFT,IN,IN,0,,normal,0
T000037968,2025-01-21 17:40:57,ACC000947,ACC000754,28910.09,UPI,IN,IN,0,L000044,fan_in,1
T000037969,2025-01-21 17:41:01,ACC000338,ACC000239,210432.73,NEFT,IN,IN,0,,normal,0
T000037970,2025-01-21 17:41:21,ACC001093,ACC000673,10009.46,SWIFT,IN,CY,1,,normal,0
T000037971,2025-01-21 17:41:41,ACC000088,ACC000539,2990.0,NEFT,IN,IN,0,,normal,0
T000037972,2025-01-21 17:42:30,ACC000606,ACC001155,280.0,UPI,IN,IN,0,,normal,0
T000037973,2025-01-21 17:42:41,ACC000325,ACC001387,8743.33,IMPS,IN,IN,0,,normal,0
T000037974,2025-01-21 17:42:42,ACC001487,ACC000158,5500.0,NEFT,IN,IN,0,,normal,0
T000037975,2025-01-21 17:42:49,ACC000249,ACC000905,21902.75,UPI,IN,IN,0,,normal,0
T000037976,2025-01-21 17:43:54,ACC001118,ACC000165,5851.61,UPI,IN,IN,0,,normal,0
T000037977,2025-01-21 17:44:13,ACC001407,ACC001389,8600.0,UPI,IN,IN,0,,normal,0
T000037978,2025-01-21 17:44:16,ACC000766,ACC000611,388034.3,IMPS,IN,IN,0,,normal,0
T000037979,2025-01-21 17:45:12,ACC001207,ACC000436,5900.0,CARD,IN,IN,0,,normal,0
T000037980,2025-01-21 17:45:26,ACC000399,ACC000179,991000.0,RTGS,IN,IN,0,,normal,0
T000037981,2025-01-21 17:45:46,ACC001455,ACC000430,1250.9,CARD,IN,IN,0,,normal,0
T000037982,2025-01-21 17:46:13,ACC000078,ACC001448,306000.0,NEFT,IN,IN,0,,normal,0
T000037983,2025-01-21 17:46:51,ACC001357,ACC000726,1837.63,UPI,IN,IN,0,,normal,0
T000037984,2025-01-21 17:47:12,ACC001357,ACC001326,590.0,CARD,IN,IN,0,,normal,0
T000037985,2025-01-21 17:47:25,ACC000648,ACC000269,38705.43,IMPS,IN,IN,0,,normal,0
T000037986,2025-01-21 17:47:26,ACC000789,ACC000637,2626.05,NEFT,IN,IN,0,,normal,0
T000037987,2025-01-21 17:47:45,ACC000494,ACC001254,2943.75,CARD,IN,IN,0,,normal,0
T000037988,2025-01-21 17:48:26,ACC000469,ACC001040,3410.0,IMPS,IN,IN,0,,normal,0
T000037989,2025-01-21 17:48:41,ACC000789,ACC001018,23785.99,IMPS,IN,IN,0,,normal,0
T000037990,2025-01-21 17:49:29,ACC001458,ACC000707,1070.0,UPI,IN,IN,0,,normal,0
T000037991,2025-01-21 17:49:48,ACC000771,ACC001170,8000.0,IMPS,IN,IN,0,,normal,0
T000037992,2025-01-21 17:49:49,ACC000050,ACC000880,20700.0,IMPS,IN,IN,0,,normal,0
T000037993,2025-01-21 17:49:57,ACC001341,ACC000875,22900.0,IMPS,IN,IN,0,,normal,0
T000037994,2025-01-21 17:50:41,ACC000436,ACC000239,2966.66,CARD,IN,IN,0,,normal,0
T000037995,2025-01-21 17:51:14,ACC000437,ACC000539,827.21,UPI,IN,IN,0,,normal,0
T000037996,2025-01-21 17:51:50,ACC001315,ACC001138,26200.0,CARD,IN,IN,0,,normal,0
T000037997,2025-01-21 17:52:22,ACC000771,ACC000224,614.56,UPI,IN,IN,0,,normal,0
T000037998,2025-01-21 17:52:33,ACC000131,ACC000332,923.95,CARD,IN,IN,0,,normal,0
T000037999,2025-01-21 17:52:59,ACC001197,ACC001405,56000.0,IMPS,IN,IN,0,L000064,fan_out,1
T000038000,2025-01-21 17:54:04,ACC000115,ACC000161,1767.12,CARD,IN,IN,0,,normal,0
T000038001,2025-01-21 17:54:09,ACC000145,ACC000963,80638.23,NEFT,IN,IN,0,,normal,0
T000038002,2025-01-21 17:54:43,ACC001418,ACC000268,5482.83,CARD,IN,IN,0,,normal,0
T000038003,2025-01-21 17:54:51,ACC000782,ACC000239,115000.0,NEFT,IN,IN,0,,normal,0
T000038004,2025-01-21 17:56:54,ACC001290,ACC000118,4100.0,UPI,IN,IN,0,,normal,0
T000038005,2025-01-21 17:57:10,ACC000873,ACC001366,95000.0,IMPS,IN,IN,0,,normal,0
T000038006,2025-01-21 17:57:55,ACC001158,ACC001362,2620.0,CARD,IN,IN,0,,normal,0
T000038007,2025-01-21 17:58:19,ACC001072,ACC001362,1150.0,UPI,IN,IN,0,,normal,0
T000038008,2025-01-21 17:58:41,ACC001197,ACC000048,28700.0,CARD,IN,IN,0,L000064,fan_out,1
T000038009,2025-01-21 17:59:25,ACC001157,ACC000244,22073.77,IMPS,IN,IN,0,,normal,0
T000038010,2025-01-21 18:00:17,ACC001395,ACC000430,888000.0,IMPS,IN,IN,0,,normal,0
T000038011,2025-01-21 18:00:21,ACC001226,ACC000951,114319.47,NEFT,IN,IN,0,,normal,0
T000038012,2025-01-21 18:00:37,ACC001180,ACC000289,365.44,CARD,IN,IN,0,,normal,0
T000038013,2025-01-21 18:00:52,ACC000267,ACC000981,4798.85,IMPS,IN,IN,0,,normal,0
T000038014,2025-01-21 18:01:00,ACC000775,ACC000090,26000.0,IMPS,IN,IN,0,,normal,0
T000038015,2025-01-21 18:03:09,ACC001130,ACC000333,710898.9,IMPS,IN,IN,0,,normal,0
T000038016,2025-01-21 18:03:40,ACC001412,ACC001129,568.14,UPI,IN,IN,0,,normal,0
T000038017,2025-01-21 18:04:39,ACC000768,ACC000033,1491.25,CARD,IN,IN,0,,normal,0
T000038018,2025-01-21 18:04:45,ACC000036,ACC001417,1394.08,UPI,IN,IN,0,,normal,0
T000038019,2025-01-21 18:04:58,ACC001278,ACC001369,18161.22,IMPS,IN,IN,0,,normal,0
T000038020,2025-01-21 18:05:38,ACC000082,ACC000674,220000.0,RTGS,IN,IN,0,,normal,0
T000038021,2025-01-21 18:05:45,ACC001134,ACC001276,2810.0,IMPS,IN,IN,0,,normal,0
T000038022,2025-01-21 18:05:52,ACC001161,ACC001339,16341.08,UPI,IN,IN,0,,normal,0
T000038023,2025-01-21 18:06:10,ACC000463,ACC000905,2922.2,IMPS,IN,IN,0,,normal,0
T000038024,2025-01-21 18:06:28,ACC000766,ACC000611,84383.44,NEFT,IN,IN,0,,normal,0
T000038025,2025-01-21 18:08:19,ACC000446,ACC000716,1310.0,UPI,IN,IN,0,,normal,0
T000038026,2025-01-21 18:08:37,ACC000368,ACC000500,5100.0,UPI,IN,IN,0,,normal,0
T000038027,2025-01-21 18:08:47,ACC000627,ACC000167,11434.68,IMPS,IN,IN,0,,normal,0
T000038028,2025-01-21 18:09:47,ACC001010,ACC000673,2190.29,SWIFT,IN,CY,1,,normal,0
T000038029,2025-01-21 18:09:48,ACC000145,ACC001466,287000.0,IMPS,IN,IN,0,,normal,0
T000038030,2025-01-21 18:10:31,ACC000137,ACC001286,32793.23,IMPS,IN,IN,0,,normal,0
T000038031,2025-01-21 18:10:39,ACC001196,ACC001072,12962.76,CARD,IN,IN,0,,normal,0
