episode_id,role,account_id,pattern,family,is_laundering
B000053,counterparty,ACC001063,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000894,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001047,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001459,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000218,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001188,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000324,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000133,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000605,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001218,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001405,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000650,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001001,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001204,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001036,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000884,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000632,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000272,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000875,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001494,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000997,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000055,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000768,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000808,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000821,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000334,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000149,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000072,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001424,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000918,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001044,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001115,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001283,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000939,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001452,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000816,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000402,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000619,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000019,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000248,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000327,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000032,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000483,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001373,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001431,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000544,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000052,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001316,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000303,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000993,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001156,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001146,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000381,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000683,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001401,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000759,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000428,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000445,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000153,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000011,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000102,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000529,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000343,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000031,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001186,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000335,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000562,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000805,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000289,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001377,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000214,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001271,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000006,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001376,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001408,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000228,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000525,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000420,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001382,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000780,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001011,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000113,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000136,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000901,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000663,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000322,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000804,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001375,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001086,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000540,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000778,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001031,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001350,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001242,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000946,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001067,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000331,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001436,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001433,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000460,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC000751,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001141,marketplace_fanin,benign_lookalike,0
B000053,counterparty,ACC001041,marketplace_fanin,benign_lookalike,0
B000053,collector,ACC000758,marketplace_fanin,benign_lookalike,0
B000054,source,ACC000137,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000131,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000570,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000616,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001288,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000976,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001158,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000517,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000316,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001144,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000573,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000626,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000803,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001499,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000524,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000677,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000447,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000122,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001345,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000482,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000535,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000394,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001047,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001166,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000194,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000623,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001289,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000295,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000386,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001246,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001056,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001076,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000947,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000870,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001384,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001293,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000094,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000351,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001381,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000997,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001491,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000176,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000334,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001245,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000812,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001258,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001489,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000944,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001424,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001338,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001048,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000400,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001190,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001099,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000452,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000437,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001264,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000289,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000544,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001480,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC001382,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000140,payroll_fanout,benign_lookalike,0
B000054,beneficiary,ACC000125,payroll_fanout,benign_lookalike,0
B000055,source,ACC001430,installment_split,benign_lookalike,0
B000055,beneficiary,ACC000230,installment_split,benign_lookalike,0
L000056,source,ACC000082,mule_network,laundering,1
L000056,mule,ACC000359,mule_network,laundering,1
L000056,mule,ACC001327,mule_network,laundering,1
L000056,mule,ACC000376,mule_network,laundering,1
L000056,mule,ACC000525,mule_network,laundering,1
L000056,mule,ACC000774,mule_network,laundering,1
L000056,mule,ACC001165,mule_network,laundering,1
L000056,mule,ACC000934,mule_network,laundering,1
L000056,mule,ACC000795,mule_network,laundering,1
L000056,mule,ACC000254,mule_network,laundering,1
L000056,mule,ACC001002,mule_network,laundering,1
L000056,mule,ACC000000,mule_network,laundering,1
L000056,mule,ACC001067,mule_network,laundering,1
L000056,mule,ACC001365,mule_network,laundering,1
L000056,beneficiary,ACC000322,mule_network,laundering,1
B000057,counterparty,ACC001482,supplier_passthrough,benign_lookalike,0
B000057,counterparty,ACC000347,supplier_passthrough,benign_lookalike,0
B000057,counterparty,ACC000471,supplier_passthrough,benign_lookalike,0
B000057,counterparty,ACC000939,supplier_passthrough,benign_lookalike,0
B000057,transit,ACC000500,supplier_passthrough,benign_lookalike,0
B000057,beneficiary,ACC000342,supplier_passthrough,benign_lookalike,0
B000058,source,ACC000673,treasury_cycle,benign_lookalike,0
B000058,counterparty,ACC000611,treasury_cycle,benign_lookalike,0
B000058,counterparty,ACC001354,treasury_cycle,benign_lookalike,0
B000058,counterparty,ACC000044,treasury_cycle,benign_lookalike,0
B000058,counterparty,ACC000656,treasury_cycle,benign_lookalike,0
B000059,counterparty,ACC000073,supplier_passthrough,benign_lookalike,0
B000059,counterparty,ACC000085,supplier_passthrough,benign_lookalike,0
B000059,counterparty,ACC000685,supplier_passthrough,benign_lookalike,0
B000059,counterparty,ACC000414,supplier_passthrough,benign_lookalike,0
B000059,transit,ACC000411,supplier_passthrough,benign_lookalike,0
B000059,beneficiary,ACC000681,supplier_passthrough,benign_lookalike,0
B000059,beneficiary,ACC000840,supplier_passthrough,benign_lookalike,0
L000060,source,ACC000246,layering_chain,laundering,1
L000060,intermediary,ACC000498,layering_chain,laundering,1
L000060,intermediary,ACC000886,layering_chain,laundering,1
L000060,intermediary,ACC000134,layering_chain,laundering,1
L000060,intermediary,ACC000618,layering_chain,laundering,1
L000060,destination,ACC000615,layering_chain,laundering,1
B000061,counterparty,ACC000524,supplier_passthrough,benign_lookalike,0
B000061,counterparty,ACC000285,supplier_passthrough,benign_lookalike,0
B000061,counterparty,ACC001293,supplier_passthrough,benign_lookalike,0
B000061,transit,ACC000705,supplier_passthrough,benign_lookalike,0
B000061,beneficiary,ACC000117,supplier_passthrough,benign_lookalike,0
B000061,beneficiary,ACC000156,supplier_passthrough,benign_lookalike,0
B000062,source,ACC000714,treasury_cycle,benign_lookalike,0
B000062,counterparty,ACC001229,treasury_cycle,benign_lookalike,0
B000062,counterparty,ACC001469,treasury_cycle,benign_lookalike,0
L000063,source,ACC000202,circular_flow,laundering,1
L000063,intermediary,ACC001257,circular_flow,laundering,1
L000063,intermediary,ACC001154,circular_flow,laundering,1
L000063,intermediary,ACC001232,circular_flow,laundering,1
L000063,intermediary,ACC001295,circular_flow,laundering,1
L000064,source,ACC001197,fan_out,laundering,1
L000064,mule,ACC000048,fan_out,laundering,1
L000064,mule,ACC000795,fan_out,laundering,1
L000064,mule,ACC001365,fan_out,laundering,1
L000064,mule,ACC000947,fan_out,laundering,1
L000064,mule,ACC000071,fan_out,laundering,1
L000064,mule,ACC001347,fan_out,laundering,1
L000064,mule,ACC000621,fan_out,laundering,1
L000064,mule,ACC001284,fan_out,laundering,1
L000064,mule,ACC000177,fan_out,laundering,1
L000064,mule,ACC001422,fan_out,laundering,1
L000064,mule,ACC000376,fan_out,laundering,1
L000064,mule,ACC000629,fan_out,laundering,1
L000064,mule,ACC001405,fan_out,laundering,1
L000064,mule,ACC000706,fan_out,laundering,1
L000064,mule,ACC001399,fan_out,laundering,1
L000064,mule,ACC000800,fan_out,laundering,1
L000064,mule,ACC000354,fan_out,laundering,1
L000064,mule,ACC000635,fan_out,laundering,1
L000064,mule,ACC000439,fan_out,laundering,1
L000064,mule,ACC000095,fan_out,laundering,1
L000064,mule,ACC000886,fan_out,laundering,1
L000064,mule,ACC000964,fan_out,laundering,1
L000064,mule,ACC000702,fan_out,laundering,1
L000064,mule,ACC000351,fan_out,laundering,1
L000064,mule,ACC001412,fan_out,laundering,1
L000064,mule,ACC000953,fan_out,laundering,1
L000064,mule,ACC001434,fan_out,laundering,1
L000064,mule,ACC000811,fan_out,laundering,1
L000064,mule,ACC000301,fan_out,laundering,1
L000064,mule,ACC000160,fan_out,laundering,1
L000064,mule,ACC000853,fan_out,laundering,1
L000064,mule,ACC000331,fan_out,laundering,1
L000064,mule,ACC000140,fan_out,laundering,1
L000064,mule,ACC000482,fan_out,laundering,1
L000064,mule,ACC001345,fan_out,laundering,1
L000064,mule,ACC000450,fan_out,laundering,1
L000064,mule,ACC000692,fan_out,laundering,1
L000064,mule,ACC000519,fan_out,laundering,1
L000064,mule,ACC000887,fan_out,laundering,1
B000065,counterparty,ACC000626,supplier_passthrough,benign_lookalike,0
B000065,counterparty,ACC000093,supplier_passthrough,benign_lookalike,0
B000065,transit,ACC000341,supplier_passthrough,benign_lookalike,0
B000065,beneficiary,ACC000399,supplier_passthrough,benign_lookalike,0
B000065,beneficiary,ACC001130,supplier_passthrough,benign_lookalike,0
B000066,source,ACC000611,treasury_cycle,benign_lookalike,0
B000066,counterparty,ACC000424,treasury_cycle,benign_lookalike,0
B000066,counterparty,ACC000999,treasury_cycle,benign_lookalike,0
B000067,counterparty,ACC001237,supplier_passthrough,benign_lookalike,0
B000067,counterparty,ACC000038,supplier_passthrough,benign_lookalike,0
B000067,counterparty,ACC000302,supplier_passthrough,benign_lookalike,0
B000067,counterparty,ACC000060,supplier_passthrough,benign_lookalike,0
B000067,counterparty,ACC000828,supplier_passthrough,benign_lookalike,0
B000067,counterparty,ACC001115,supplier_passthrough,benign_lookalike,0
B000067,transit,ACC001027,supplier_passthrough,benign_lookalike,0
B000067,beneficiary,ACC000454,supplier_passthrough,benign_lookalike,0
B000068,source,ACC000861,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001406,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000889,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001220,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000634,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000079,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000964,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001159,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001179,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000157,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000203,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000680,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000609,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001444,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001069,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001404,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000885,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000229,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000740,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000464,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001338,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000692,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001478,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000570,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000322,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000049,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000857,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001450,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001491,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000998,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000717,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001366,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000336,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000373,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001445,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000735,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000377,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001246,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000379,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000308,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000677,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000711,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001173,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001467,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000369,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000318,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000490,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000491,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001260,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000598,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001028,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000535,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000420,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000710,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000003,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000225,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000437,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000698,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000393,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000863,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000055,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000813,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001458,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001487,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000978,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001133,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001251,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC001192,payroll_fanout,benign_lookalike,0
B000068,beneficiary,ACC000073,payroll_fanout,benign_lookalike,0
B000069,counterparty,ACC000299,supplier_passthrough,benign_lookalike,0
B000069,counterparty,ACC001253,supplier_passthrough,benign_lookalike,0
B000069,counterparty,ACC000777,supplier_passthrough,benign_lookalike,0
B000069,counterparty,ACC000953,supplier_passthrough,benign_lookalike,0
B000069,counterparty,ACC001008,supplier_passthrough,benign_lookalike,0
B000069,counterparty,ACC000060,supplier_passthrough,benign_lookalike,0
B000069,transit,ACC000828,supplier_passthrough,benign_lookalike,0
B000069,beneficiary,ACC001418,supplier_passthrough,benign_lookalike,0
B000070,source,ACC001197,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000665,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001443,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000474,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001085,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000742,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001267,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000005,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000131,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001350,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000302,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000499,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000417,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000829,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000773,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001116,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001472,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000369,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000895,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000516,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001293,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001352,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001474,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001307,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000844,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000358,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001478,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000750,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000916,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000704,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001374,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001489,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000894,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000229,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001224,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001236,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001312,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000453,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000423,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000544,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC001057,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000497,payroll_fanout,benign_lookalike,0
B000070,beneficiary,ACC000535,payroll_fanout,benign_lookalike,0
L000071,source,ACC001198,rapid_pass_through,laundering,1
L000071,source,ACC000044,rapid_pass_through,laundering,1
L000071,source,ACC000370,rapid_pass_through,laundering,1
L000071,source,ACC000671,rapid_pass_through,laundering,1
L000071,transit,ACC000800,rapid_pass_through,laundering,1
L000071,destination,ACC000031,rapid_pass_through,laundering,1
L000071,destination,ACC001485,rapid_pass_through,laundering,1
B000072,source,ACC000597,installment_split,benign_lookalike,0
B000072,beneficiary,ACC000671,installment_split,benign_lookalike,0
L000073,source,ACC000067,rapid_pass_through,laundering,1
L000073,source,ACC000370,rapid_pass_through,laundering,1
L000073,source,ACC001226,rapid_pass_through,laundering,1
L000073,source,ACC000165,rapid_pass_through,laundering,1
L000073,source,ACC000078,rapid_pass_through,laundering,1
L000073,transit,ACC001069,rapid_pass_through,laundering,1
L000073,destination,ACC001058,rapid_pass_through,laundering,1
L000073,destination,ACC000202,rapid_pass_through,laundering,1
L000074,source,ACC000454,fan_out,laundering,1
L000074,mule,ACC001306,fan_out,laundering,1
L000074,mule,ACC000450,fan_out,laundering,1
L000074,mule,ACC000559,fan_out,laundering,1
L000074,mule,ACC001434,fan_out,laundering,1
L000074,mule,ACC001245,fan_out,laundering,1
L000074,mule,ACC000048,fan_out,laundering,1
L000074,mule,ACC000853,fan_out,laundering,1
L000074,mule,ACC000371,fan_out,laundering,1
L000074,mule,ACC000177,fan_out,laundering,1
L000074,mule,ACC001463,fan_out,laundering,1
L000074,mule,ACC000215,fan_out,laundering,1
L000074,mule,ACC000301,fan_out,laundering,1
L000074,mule,ACC000947,fan_out,laundering,1
L000074,mule,ACC001183,fan_out,laundering,1
L000074,mule,ACC000715,fan_out,laundering,1
L000074,mule,ACC000358,fan_out,laundering,1
L000074,mule,ACC000094,fan_out,laundering,1
L000074,mule,ACC001327,fan_out,laundering,1
L000074,mule,ACC001412,fan_out,laundering,1
L000074,mule,ACC000831,fan_out,laundering,1
L000074,mule,ACC001146,fan_out,laundering,1
L000074,mule,ACC000953,fan_out,laundering,1
L000074,mule,ACC001393,fan_out,laundering,1
L000074,mule,ACC001405,fan_out,laundering,1
L000074,mule,ACC000073,fan_out,laundering,1
L000074,mule,ACC001250,fan_out,laundering,1
